"min_temp","winter_season","model_type","pred","lwr","upr"
-13,"2025-26","parallel",25.7392004602633,22.3877182264866,29.5924056945569
-12.5,"2025-26","parallel",26.6950585218525,23.2603898924258,30.6368961475225
-12,"2025-26","parallel",27.6771697660979,24.1485448761155,31.7214030986625
-11.5,"2025-26","parallel",28.684661302676,25.052384305199,32.8435722534594
-11,"2025-26","parallel",29.7160297828576,25.9707942090622,34.0013639531884
-10.5,"2025-26","parallel",30.7691171696338,26.9015277187575,35.1927437466136
-10,"2025-26","parallel",31.8410537266283,27.8416478645799,36.414967510305
-9.5,"2025-26","parallel",32.9282896295431,28.7881606634231,37.6638254386535
-9,"2025-26","parallel",34.026715933472,29.7384382058121,38.9333625795759
-8.5,"2025-26","parallel",35.131833579672,30.690001915447,40.2165413371494
-8,"2025-26","parallel",36.2389715372183,31.6400286827883,41.5063801376928
-7.5,"2025-26","parallel",37.3435367721482,32.5851041610716,42.7968476565067
-7,"2025-26","parallel",38.4412635796245,33.5214876083959,44.0830897143135
-6.5,"2025-26","parallel",39.528431398909,34.4458012714576,45.361026052048
-6,"2025-26","parallel",40.6020219790971,35.3557277576371,46.6267926965523
-5.5,"2025-26","parallel",41.6597933167237,36.250260053269,47.8765773443226
-5,"2025-26","parallel",42.7002585222567,37.129335059348,49.1070490476911
-4.5,"2025-26","parallel",43.7225711928716,37.9930863844967,50.3160815199208
-4,"2025-26","parallel",44.7263328884073,38.8411823884986,51.5031914743404
-3.5,"2025-26","parallel",45.7113506554113,39.6726154234412,52.6692671113219
-3,"2025-26","parallel",46.6773811847007,40.4859620992854,53.8156388359685
-2.5,"2025-26","parallel",47.6239016513518,41.2797932536305,54.9430079400449
-2,"2025-26","parallel",48.5499448590545,42.0528232009012,56.050865706603
-1.5,"2025-26","parallel",49.454028092494,42.8036213782972,57.1377097502604
-1,"2025-26","parallel",50.3341919549369,43.5300938454835,58.2018244378147
-0.5,"2025-26","parallel",51.1881490301189,44.2291816066993,59.242032204656
0,"2025-26","parallel",52.0135246599151,44.8971247699152,60.2579065232357
0.5,"2025-26","parallel",52.8081560932966,45.530262651524,61.2494017730125
1,"2025-26","parallel",53.5704044609151,46.1259475712529,62.2163529469597
1.5,"2025-26","parallel",54.2994288281033,46.6830385678435,63.1584417276816
2,"2025-26","parallel",54.995374449573,47.2017119065034,64.0758796384255
2.5,"2025-26","parallel",55.6594384150087,47.6827871166771,64.9704698908137
3,"2025-26","parallel",56.2937937095285,48.1270719591609,65.8463330763204
3.5,"2025-26","parallel",56.9013745158223,48.5351472074014,66.7097270346
4,"2025-26","parallel",57.485547722856,48.9076085447296,67.5679775668128
4.5,"2025-26","parallel",58.0497143699713,49.245369255987,68.428146429739
5,"2025-26","parallel",58.5968970916245,49.5495360321612,69.2962361249514
5.5,"2025-26","parallel",59.1294116487094,49.8207690645765,70.1773053200108
6,"2025-26","parallel",59.6487210230152,50.058521472491,71.0762087057791
6.5,"2025-26","parallel",60.155301426485,50.2603572958869,71.9983001395694
7,"2025-26","parallel",60.648716869482,50.4221675363802,72.9493997904926
7.5,"2025-26","parallel",61.1278308276177,50.5391809770124,73.93494768721
8,"2025-26","parallel",61.5911508629035,50.6073104776224,74.9589304156826
8.5,"2025-26","parallel",62.037206105544,50.6239819873158,76.0235522829088
9,"2025-26","parallel",62.4649322153631,50.5878812896837,77.1304837679694
9.5,"2025-26","parallel",62.8738502041584,50.4983511073671,78.2821805624903
10,"2025-26","parallel",63.2639313723784,50.354974202268,79.4822175186169
-25,"2020-21","shape",4.85953079009519,1.27659899473605,18.4984005135974
-24.5,"2020-21","shape",5.11436601664559,1.41550335594903,18.478755025404
-24,"2020-21","shape",5.38256487756649,1.56920622332703,18.4628407856973
-23.5,"2020-21","shape",5.66482816578201,1.73920320906468,18.4511378432282
-23,"2020-21","shape",5.96189342400375,1.92711769703916,18.4442150335652
-22.5,"2020-21","shape",6.27453687190041,2.13470395332569,18.4427507596559
-22,"2020-21","shape",6.60357543432884,2.36384699825499,18.4475596555371
-21.5,"2020-21","shape",6.94986887592608,2.6165575935918,18.459627072937
-21,"2020-21","shape",7.3143220476401,2.89496001377872,18.4801540477109
-20.5,"2020-21","shape",7.69788725106922,3.2012693061776,18.5106164032569
-20,"2020-21","shape",8.10156505132357,3.53774867010011,18.5528601383009
-19.5,"2020-21","shape",8.52637063103695,3.9065584283089,18.6094736510264
-19,"2020-21","shape",8.97330162442022,4.30963601207748,18.683745406148
-18.5,"2020-21","shape",9.44336172620642,4.7487805001711,18.7789434969183
-18,"2020-21","shape",9.93759813792691,5.22576687537941,18.8978687924647
-17.5,"2020-21","shape",10.457150426919,5.7423954813419,19.0429230112272
-17,"2020-21","shape",11.0032782776139,6.30052980465513,19.216182862139
-16.5,"2020-21","shape",11.5773489709591,6.90214738371441,19.4193200672043
-16,"2020-21","shape",12.1808341319633,7.54933169050574,19.6537556214412
-15.5,"2020-21","shape",12.8153668587037,8.24401092902186,19.9215684133799
-15,"2020-21","shape",13.482787521903,8.98753367337071,20.2264120466549
-14.5,"2020-21","shape",14.1851631467459,9.78021443463789,20.5740737940424
-14,"2020-21","shape",14.9247626491247,10.6212696624577,20.9719315309395
-13.5,"2020-21","shape",15.704004930881,11.5091424193995,21.4278146783071
-13,"2020-21","shape",16.5253140951791,12.4415667395574,21.9494868822315
-12.5,"2020-21","shape",17.3910171346129,13.4157925194839,22.5441379282774
-12,"2020-21","shape",18.3033442605905,14.4290302802006,23.2179435912193
-11.5,"2020-21","shape",19.2641107274728,15.4780388934883,23.9762908385286
-11,"2020-21","shape",20.2744689750999,16.5585686427672,24.8242526929909
-10.5,"2020-21","shape",21.3348209397335,17.6655470097793,25.7662321058339
-10,"2020-21","shape",22.4446423404554,18.7938029243265,26.8046851304852
-9.5,"2020-21","shape",23.6023838008134,19.9393000987278,27.9384190178491
-9,"2020-21","shape",24.8054684445965,21.1001516228283,29.1614617636285
-8.5,"2020-21","shape",26.0502656394484,22.2761617573058,30.463791171891
-8,"2020-21","shape",27.3320910030127,23.467142426869,31.8335818229674
-7.5,"2020-21","shape",28.6452447647718,24.6712576665326,33.2593521872535
-7,"2020-21","shape",29.9830659835717,25.8844877931501,34.7306175404838
-6.5,"2020-21","shape",31.3380049562107,27.1014829701127,36.2367828992422
-6,"2020-21","shape",32.7017243563044,28.317016581711,37.7653759106248
-5.5,"2020-21","shape",34.0652469186471,29.5268078146389,39.3012700496892
-5,"2020-21","shape",35.4191711661398,30.7270156033104,40.8278403048407
-4.5,"2020-21","shape",36.7539743124668,31.912799228266,42.3295561789824
-4,"2020-21","shape",38.0604117137172,33.0771252535895,43.7944630529965
-3.5,"2020-21","shape",39.3300055103905,34.2108993069614,45.2151029286912
-3,"2020-21","shape",40.5555939147028,35.3046086571364,46.5875776657791
-2.5,"2020-21","shape",41.731891327275,36.3505794397799,47.9098484973707
-2,"2020-21","shape",42.8559934584392,37.3444512954659,49.1809656213313
-1.5,"2020-21","shape",43.9277558176565,38.2850142312413,50.402168313706
-1,"2020-21","shape",44.9499813204919,39.1728052307512,51.5791710297645
-0.5,"2020-21","shape",45.9283732842166,40.0088349607377,52.7237415087041
0,"2020-21","shape",46.8712403661391,40.7946957847087,53.8529122769895
0.5,"2020-21","shape",47.7889741737636,41.5341270388533,54.9857723130731
1,"2020-21","shape",48.6933516159451,42.2347465806619,56.1396168689146
1.5,"2020-21","shape",49.5967368378976,42.908237683075,57.3278334835445
2,"2020-21","shape",50.5112684315416,43.568296831578,58.5606604826935
2.5,"2020-21","shape",51.4481160028955,44.2273193397578,59.8478198489406
3,"2020-21","shape",52.4168779155913,44.8937264907456,61.2007357193746
3.5,"2020-21","shape",53.4251722133181,45.5713346629446,62.6325528346565
4,"2020-21","shape",54.4784486864223,46.2606984254249,64.1560000669594
4.5,"2020-21","shape",55.5800247071519,46.9609901604087,65.7809627926451
5,"2020-21","shape",56.731323217953,47.6706825498193,67.5140959162134
5.5,"2020-21","shape",57.9323003158948,48.3865066895791,69.3613085445955
6,"2020-21","shape",59.1820393652048,49.1017130059172,71.3318043100159
6.5,"2020-21","shape",60.4791988745215,49.8043501291542,73.4420484760582
7,"2020-21","shape",61.822462052381,50.4779349797058,75.7165842016853
7.5,"2020-21","shape",63.210852257144,51.1043785154388,78.1853132577946
8,"2020-21","shape",64.643861184528,51.6677750847619,80.8788220895729
8.5,"2020-21","shape",66.121420185444,52.1566013904399,83.8252894319418
9,"2020-21","shape",67.6439499348572,52.5629393154615,87.0519042956854
9.5,"2020-21","shape",69.2122015446181,52.880761159255,90.5873655681003
10,"2020-21","shape",70.8270430117287,53.1049873906946,94.4632560568931
-25,"2021-22","shape",22.5229289787262,17.2172145133549,29.4636701765701
-24.5,"2021-22","shape",22.8530511340004,17.5646474166835,29.7336993873942
-24,"2021-22","shape",23.1880119422538,17.9186013655607,30.0070238108833
-23.5,"2021-22","shape",23.5278823243933,18.2791561407688,30.2837418974647
-23,"2021-22","shape",23.8727342408249,18.6463879868393,30.5639591182644
-22.5,"2021-22","shape",24.2226407066897,19.0203689908464,30.8477886568735
-22,"2021-22","shape",24.5776758073233,19.4011663861987,31.1353521775677
-21.5,"2021-22","shape",24.9379147139418,19.7888417729509,31.4267806784883
-21,"2021-22","shape",25.3034336995581,20.183450245399,31.722215439052
-20.5,"2021-22","shape",25.6743101551304,20.5850394169793,32.021809071598
-20,"2021-22","shape",26.0506226066177,20.9936483185913,32.3257267099898
-19.5,"2021-22","shape",26.4324507465068,21.409305982224,32.6341476480653
-19,"2021-22","shape",26.8198754730319,21.8320302671557,32.947266543097
-18.5,"2021-22","shape",27.212978912815,22.2618270621374,33.2652939600283
-18,"2021-22","shape",27.6118444445541,22.6986891021874,33.5884574742593
-17.5,"2021-22","shape",28.0165567324336,23.1425942729776,33.9170035080374
-17,"2021-22","shape",28.427201734701,23.593503588393,34.2511995065853
-16.5,"2021-22","shape",28.8438666982882,24.0513589478467,34.5913363112942
-16,"2021-22","shape",29.2666401633187,24.5160806253175,34.9377308526486
-15.5,"2021-22","shape",29.6956119678757,24.987564344544,35.2907293399001
-15,"2021-22","shape",30.1308732291705,25.4656782497036,35.6507104444747
-14.5,"2021-22","shape",30.5725162905422,25.9502599711872,36.018088195388
-14,"2021-22","shape",31.0206347223988,26.4411141393515,36.3933143478385
-13.5,"2021-22","shape",31.4753233489414,26.9380100107325,36.7768806799651
-13,"2021-22","shape",31.936678078546,27.4406785088292,37.1693216829354
-12.5,"2021-22","shape",32.4047958796777,27.9488095564974,37.5712172599301
-12,"2021-22","shape",32.8797749133799,28.4620498584445,37.9831952979936
-11.5,"2021-22","shape",33.3617144193239,28.9800004874501,38.4059341019858
-11,"2021-22","shape",33.8507147174537,29.5022154939204,38.8401639571296
-10.5,"2021-22","shape",34.346877341991,30.0282021047148,39.2866672147697
-10,"2021-22","shape",34.8503051658062,30.5574223495998,39.746276903023
-9.5,"2021-22","shape",35.3611025506555,31.089296383138,40.2198736886231
-9,"2021-22","shape",35.8793754813929,31.6232075181126,40.7083811532225
-8.5,"2021-22","shape",36.4052317236879,32.1585089289217,41.2127595774029
-8,"2021-22","shape",36.9387809455175,32.6945323169882,41.7339977373508
-7.5,"2021-22","shape",37.4801347800437,33.2305988158542,42.2731022969119
-7,"2021-22","shape",38.0294068386565,33.7660320986182,42.8310848096138
-6.5,"2021-22","shape",38.5867126781359,34.3001732179203,43.4089468250007
-6,"2021-22","shape",39.1521697334651,34.8323962755198,44.0076640927336
-5.5,"2021-22","shape",39.7258972337227,35.3621237974202,44.6281710924678
-5,"2021-22","shape",40.3080161215757,35.8888407537229,45.2713470130312
-4.5,"2021-22","shape",40.8986489965707,36.412106414796,45.9380039893818
-4,"2021-22","shape",41.4979200986284,36.9315634974981,46.6288781039233
-3.5,"2021-22","shape",42.1059553414339,37.4469442056717,47.3446235152694
-3,"2021-22","shape",42.7228823968548,37.958072833816,48.0858100538079
-2.5,"2021-22","shape",43.3488308225117,38.4648647191074,48.8529245429867
-2,"2021-22","shape",43.9839322167247,38.9673216117109,49.646375815166
-1.5,"2021-22","shape",44.6283203796308,39.4655239637682,50.4665029086009
-1,"2021-22","shape",45.2821314573289,39.959621043971,51.3135854582432
-0.5,"2021-22","shape",45.9455040478726,40.4498199653635,52.1878550762571
0,"2021-22","shape",46.6185792535682,40.936374582358,53.0895066745314
0.5,"2021-22","shape",47.3015006724778,41.4195748638468,54.0187091060986
1,"2021-22","shape",47.9944143318932,41.8997369945634,54.9756149390703
1.5,"2021-22","shape",48.69746857619,42.377194279124,55.9603693937152
2,"2021-22","shape",49.4108139292449,42.8522889567999,56.9731184164213
2.5,"2021-22","shape",50.1346029561428,43.3253651576631,58.0140156793465
3,"2021-22","shape",50.8689901493811,43.7967632659927,59.0832282080327
3.5,"2021-22","shape",51.6141318610602,44.2668158098767,60.1809404862709
4,"2021-22","shape",52.3701862952004,44.7358447233428,61.3073572110937
4.5,"2021-22","shape",53.1373135645875,45.2041595940471,62.4627051629365
5,"2021-22","shape",53.9156758060496,45.6720564666703,63.647234710011
5.5,"2021-22","shape",54.7054373397487,46.1398169685886,64.8612212001308
6,"2021-22","shape",55.5067648511302,46.6077077712283,66.1049661434031
6.5,"2021-22","shape",56.3198275478291,47.0759803676851,67.3787980673591
7,"2021-22","shape",57.1447972904224,47.544871419933,68.6830726393429
7.5,"2021-22","shape",57.981848672202,48.014603579485,70.018172073018
8,"2021-22","shape",58.8311590348931,48.4853865495862,71.3845040680289
8.5,"2021-22","shape",59.692908440049,48.9574179896922,72.7825008823445
9,"2021-22","shape",60.5672796466345,49.4308838808564,74.2126192328582
9.5,"2021-22","shape",61.4544580778018,49.9059588823911,75.6753402241282
10,"2021-22","shape",62.3546318362851,50.3828070158177,77.17116893106
-25,"2022-23","shape",25.4099618853575,10.447987162075,61.7981390098769
-24.5,"2022-23","shape",26.2889839598078,11.2030228951006,61.6896603809738
-24,"2022-23","shape",27.1984145728801,12.008617919089,61.6019062528704
-23.5,"2022-23","shape",28.1393056654162,12.867268726867,61.5375756999924
-23,"2022-23","shape",29.1127455686795,13.7813616441422,61.4998703634575
-22.5,"2022-23","shape",30.1198602632307,14.7530903690426,61.4926066053382
-22,"2022-23","shape",31.1618146813519,15.7843478928445,61.5203555336693
-21.5,"2022-23","shape",32.2398140545278,16.8765860927747,61.5886177783032
-21,"2022-23","shape",33.3551053075397,18.0306351191204,61.7040410793548
-20.5,"2022-23","shape",34.5089785007867,19.2464738865304,61.874689576317
-20,"2022-23","shape",35.7027757301712,20.5229302109282,62.1104385064928
-19.5,"2022-23","shape",36.9380491051653,21.8571958776545,62.4242688464218
-19,"2022-23","shape",38.2166910152903,23.245081008141,62.8311629306286
-18.5,"2022-23","shape",39.5408132369638,24.6822760140395,63.3440737212053
-18,"2022-23","shape",40.9125823463571,26.1655502564662,63.9711138440055
-17.5,"2022-23","shape",42.3340324808018,27.6933873286734,64.7147380280921
-17,"2022-23","shape",43.8070030507788,29.2662417747382,65.5722566314412
-16.5,"2022-23","shape",45.333237997081,30.8867425498217,66.5367176219705
-16,"2022-23","shape",46.9144527202686,32.5594682036161,67.5983360747236
-15.5,"2022-23","shape",48.5522818019218,34.289391105576,68.7479127557293
-15,"2022-23","shape",50.2483667931625,36.0801308375675,69.9802995933486
-14.5,"2022-23","shape",52.0046610393916,37.9329637164729,71.2964267710923
-14,"2022-23","shape",53.8236303542925,39.8480583725352,72.7007363177381
-13.5,"2022-23","shape",55.7083685943837,41.8268545940261,74.1968852683213
-13,"2022-23","shape",57.6635371479827,43.8730126504174,75.7888122001384
-12.5,"2022-23","shape",59.6956792913833,45.9931328047052,77.4805695709235
-12,"2022-23","shape",61.8127412569384,48.1970486170079,79.2748745272531
-11.5,"2022-23","shape",64.0242841122932,50.4953591059597,81.1779345402822
-11,"2022-23","shape",66.341046162592,52.8967344905125,83.2023838208114
-10.5,"2022-23","shape",68.7738555291265,55.4071813084633,85.3651655371016
-10,"2022-23","shape",71.331925863289,58.029865892473,87.6831881154795
-9.5,"2022-23","shape",74.0210510871637,60.7659627276341,90.1675174407596
-9,"2022-23","shape",76.842341106912,63.6156868671166,92.8190148936868
-8.5,"2022-23","shape",79.7901824537985,66.5758754052966,95.6273301290147
-8,"2022-23","shape",82.8506552858453,69.6357781263016,98.5733378155693
-7.5,"2022-23","shape",86.0009680474899,72.7737947047226,101.63227759546
-7,"2022-23","shape",89.2098302489396,75.9571552042701,104.774774563927
-6.5,"2022-23","shape",92.4388770455277,79.1454481485889,107.965097037492
-6,"2022-23","shape",95.6451089094572,82.2965153955309,111.158860303321
-5.5,"2022-23","shape",98.78412646084,85.3716028542255,114.303858828724
-5,"2022-23","shape",101.813762323019,88.3372398149961,117.346231556223
-4.5,"2022-23","shape",104.697586379557,91.1639114591689,120.240393575197
-4,"2022-23","shape",107.407731926683,93.8241285914119,122.957932579086
-3.5,"2022-23","shape",109.92658011394,96.2928582147534,125.490646342609
-3,"2022-23","shape",112.247037120105,98.551101630673,127.846336913201
-2.5,"2022-23","shape",114.371398036401,100.590291465753,130.040548627441
-2,"2022-23","shape",116.309050064555,102.413623486042,132.089800814077
-1.5,"2022-23","shape",118.073464881306,104.03208400659,134.010033944852
-1,"2022-23","shape",119.679026867739,105.45681064093,135.819293082715
-0.5,"2022-23","shape",121.138230915726,106.692353482884,137.540043970872
0,"2022-23","shape",122.459677078936,107.734893529851,139.196986407398
0.5,"2022-23","shape",123.647120742903,108.575896315182,140.81035466315
1,"2022-23","shape",124.699641328759,109.207779829578,142.389128062007
1.5,"2022-23","shape",125.612801847465,109.627072529698,143.929557032512
2,"2022-23","shape",126.380512852518,109.833249239436,145.42075500331
2.5,"2022-23","shape",126.997209488567,109.825581948093,146.853683192917
3,"2022-23","shape",127.459915378077,109.602182225058,148.227249662116
3.5,"2022-23","shape",127.769808618095,109.163426300385,149.547559540526
4,"2022-23","shape",127.93301627107,108.517954645697,150.821647032057
4.5,"2022-23","shape",127.960522436281,107.686771571838,152.05112998715
5,"2022-23","shape",127.867247630194,106.70189232596,153.230956453652
5.5,"2022-23","shape",127.67049471965,105.600018147095,154.353716106898
6,"2022-23","shape",127.388058153622,104.414987031779,155.415595226877
6.5,"2022-23","shape",127.036603906266,103.171897183453,156.421459453649
7,"2022-23","shape",126.630329172198,101.886229379316,157.383783499938
7.5,"2022-23","shape",126.180242664114,100.566999553274,158.316880383216
8,"2022-23","shape",125.694283322029,99.2214975929264,159.230139063782
8.5,"2022-23","shape",125.177963990714,97.8575564771614,160.125832209161
9,"2022-23","shape",124.634543731021,96.4797282587171,161.005526978525
9.5,"2022-23","shape",124.065923423997,95.0867481141456,161.87695615136
10,"2022-23","shape",123.473568567798,93.6721581270008,162.756174723726
-25,"2023-24","shape",118.182324798875,80.5826591161376,173.325899741495
-24.5,"2023-24","shape",119.10441393012,81.7994328963172,173.422491028982
-24,"2023-24","shape",120.033697439776,83.0333488243618,173.521708145731
-23.5,"2023-24","shape",120.970231460246,84.2845539490679,173.623709373706
-23,"2023-24","shape",121.914072561896,85.5531874093879,173.728665625336
-22.5,"2023-24","shape",122.865277756467,86.8393792641813,173.836761686762
-22,"2023-24","shape",123.823904500521,88.1432491790158,173.948197605182
-21.5,"2023-24","shape",124.790010698911,89.4649049510953,174.063190239199
-21,"2023-24","shape",125.763654708278,90.8044408506684,174.181974993865
-20.5,"2023-24","shape",126.744895340577,92.1619357541406,174.304807765196
-20,"2023-24","shape",127.733791875859,93.5374509778396,174.431967264649
-19.5,"2023-24","shape",128.730404255714,94.9310269074143,174.563759812707
-19,"2023-24","shape",129.734793227324,96.3426808644233,174.700521334067
-18.5,"2023-24","shape",130.747020182877,97.7724069417985,174.842614817467
-18,"2023-24","shape",131.767146973872,99.2201743595627,174.99043046139
-17.5,"2023-24","shape",132.795235727009,100.685923718847,175.144389408735
-17,"2023-24","shape",133.831348778852,102.169562484547,175.304948757863
-16.5,"2023-24","shape",134.875548780346,103.670960044803,175.472607284988
-16,"2023-24","shape",135.927898747911,105.189941597076,175.647912504745
-15.5,"2023-24","shape",136.9884618668,106.7262799672,175.831469909746
-15,"2023-24","shape",138.057301343885,108.279687036589,176.023952192581
-14.5,"2023-24","shape",139.134480321612,109.849805405219,176.226107483349
-14,"2023-24","shape",140.220062037162,111.436201282816,176.438765601907
-13.5,"2023-24","shape",141.314110069265,113.038356707619,176.662845128944
-13,"2023-24","shape",142.41668842143,114.65565826223,176.899365005941
-12.5,"2023-24","shape",143.527861649424,116.287384253319,177.149457801725
-12,"2023-24","shape",144.647694938252,117.932690061347,177.414384765292
-11.5,"2023-24","shape",145.776254397634,119.59058983225,177.695555946434
-11,"2023-24","shape",146.913607213184,121.259936716387,177.994550952731
-10.5,"2023-24","shape",148.059821589296,122.939402662715,178.313138784289
-10,"2023-24","shape",149.214966725464,124.627456657536,178.653299136672
-9.5,"2023-24","shape",150.379112681516,126.322341202556,179.01724521254
-9,"2023-24","shape",151.552330169089,128.022046495208,179.407449017309
-8.5,"2023-24","shape",152.734690332801,129.724281572084,179.826670445611
-8,"2023-24","shape",153.926264540821,131.426444274101,180.27798778514
-7.5,"2023-24","shape",155.127124208945,133.125592794068,180.764826358842
-7,"2023-24","shape",156.337340680463,134.818421601965,181.290982349574
-6.5,"2023-24","shape",157.556985171329,136.501244483399,181.86063922148
-6,"2023-24","shape",158.786128779809,138.169987293086,182.478374550302
-5.5,"2023-24","shape",160.024842550583,139.820193549311,183.149154519712
-5,"2023-24","shape",161.273197576774,141.447047290402,183.87831174191
-4.5,"2023-24","shape",162.531265120555,143.045419048422,184.671500264863
-4,"2023-24","shape",163.799116734041,144.60994123198,185.534621024509
-3.5,"2023-24","shape",165.076824366773,146.135117623939,186.473712726217
-3,"2023-24","shape",166.364460453,147.615467796317,187.494807387038
-2.5,"2023-24","shape",167.662097979821,149.045701689197,188.603755629357
-2,"2023-24","shape",168.969810544233,150.420913712808,189.806032755954
-1.5,"2023-24","shape",170.287672411924,151.736780875083,191.106541263342
-1,"2023-24","shape",171.615758592104,152.989746536453,192.509428010102
-0.5,"2023-24","shape",172.954144940405,154.177170887574,194.017934561009
0,"2023-24","shape",174.30290829632,155.297431355598,195.634297202175
0.5,"2023-24","shape",175.662126653621,156.349961037159,197.359708539609
1,"2023-24","shape",177.031879353388,157.335220771,199.194345384419
1.5,"2023-24","shape",178.412247281152,158.254609590615,201.13745856916
2,"2023-24","shape",179.803313044118,159.110326999676,203.187511403373
2.5,"2023-24","shape",181.205161102395,159.905206334917,205.342347273998
3,"2023-24","shape",182.617877830523,160.642539729822,207.599365394824
3.5,"2023-24","shape",184.041551491983,161.325911900673,209.955687071713
4,"2023-24","shape",185.476272119,161.95905392946,212.408301262025
4.5,"2023-24","shape",186.922131301382,162.545721981641,214.954184855123
5,"2023-24","shape",188.379221899374,163.089601476592,217.590397683981
5.5,"2023-24","shape",189.847637715336,163.594235313757,220.314153961283
6,"2023-24","shape",191.327473167303,164.062974202677,223.122871973315
6.5,"2023-24","shape",192.818822977516,164.498946117371,226.014204783458
7,"2023-24","shape",194.321781914278,164.905042595372,228.986053622353
7.5,"2023-24","shape",195.836444626655,165.283917923641,232.036567899649
8,"2023-24","shape",197.362905652664,165.63799689101,235.164136603831
8.5,"2023-24","shape",198.901259522625,165.969486453044,238.367376348298
9,"2023-24","shape",200.451600647996,166.280387405389,241.645120205208
9.5,"2023-24","shape",202.014023506802,166.572507841941,244.99640560212
10,"2023-24","shape",203.58862298719,166.847478844155,248.420459793314
-25,"2024-25","shape",52.5978333561254,38.4866508909157,71.882899907296
-24.5,"2024-25","shape",53.557371999431,39.4395581363992,72.7288091201551
-24,"2024-25","shape",54.5344154399735,40.4151651338666,73.5863000319033
-23.5,"2024-25","shape",55.5292830165606,41.4139301745297,74.4556543978937
-23,"2024-25","shape",56.5422998936758,42.4363117630898,75.3371710320755
-22.5,"2024-25","shape",57.5737971677557,43.4827673289629,76.2311675160104
-22,"2024-25","shape",58.6241119754068,44.5537517397454,77.1379821160864
-21.5,"2024-25","shape",59.693587603595,45.6497155891951,78.0579759369078
-21,"2024-25","shape",60.7825736018467,46.7711032281429,78.9915353427213
-20.5,"2024-25","shape",61.8914258964965,47.9183505023955,79.939074683091
-20,"2024-25","shape",63.020506909256,49.0918821187322,80.9010394324264
-19.5,"2024-25","shape",64.170185720688,50.2921080339523,81.8779107976076
-19,"2024-25","shape",65.3408382101706,51.5194202453117,82.8702092857151
-18.5,"2024-25","shape",66.5328471158016,52.7741905453339,83.8784962799589
-18,"2024-25","shape",67.7466020803056,54.0567672294329,84.9033771099858
-17.5,"2024-25","shape",68.982499672791,55.367470296929,85.9455061895895
-17,"2024-25","shape",70.2409434886181,56.7065857628311,87.0055933680485
-16.5,"2024-25","shape",71.5223443491977,58.0743592075215,88.0844112790949
-16,"2024-25","shape",72.827120460199,59.4709881609967,89.18280389366
-15.5,"2024-25","shape",74.1556973961637,60.8966127817343,90.3016966809167
-15,"2024-25","shape",75.5085080923962,62.3513056522711,91.4421075019105
-14.5,"2024-25","shape",76.8859928429449,63.8350610669289,92.6051576773368
-14,"2024-25","shape",78.2885995109773,65.3477845167728,93.7920827570986
-13.5,"2024-25","shape",79.7167838333146,66.8892813595265,95.0042442610628
-13,"2024-25","shape",81.1710094594422,68.459242882206,96.2431440850393
-12.5,"2024-25","shape",82.6517481566943,70.0572313326258,97.5104402987771
-12,"2024-25","shape",84.1594801260657,71.6826640510281,98.8079640852588
-11.5,"2024-25","shape",85.6946943544443,73.3347955553922,100.137739321231
-11,"2024-25","shape",87.2578889809777,75.0126998694776,101.502001696578
-10.5,"2024-25","shape",88.8495716114503,76.7152545647313,102.903215538145
-10,"2024-25","shape",90.4702597302905,78.4411267562428,104.34408879797
-9.5,"2024-25","shape",92.120481018929,80.1887620940653,105.827584832949
-9,"2024-25","shape",93.8007735113005,81.956377711906,107.356930076231
-8.5,"2024-25","shape",95.5116858298668,83.7419604376082,108.935617011974
-8,"2024-25","shape",97.2537773390987,85.5432728428485,110.567399310275
-7.5,"2024-25","shape",99.0276181782746,87.3578702380045,112.256275654897
-7,"2024-25","shape",100.833789233345,89.1831312354255,114.006459633208
-6.5,"2024-25","shape",102.672882069277,91.0163032797759,115.822334379011
-6,"2024-25","shape",104.545498850544,92.854562781217,117.708392593068
-5.5,"2024-25","shape",106.452252280809,94.6950877258158,119.669164344284
-5,"2024-25","shape",108.393765592366,96.5351392037671,121.709136343529
-4.5,"2024-25","shape",110.370672611428,98.3721471739653,123.832667301206
-4,"2024-25","shape",112.383617917232,100.203794785715,126.043904855857
-3.5,"2024-25","shape",114.43325710214,102.028094703347,128.346710473022
-3,"2024-25","shape",116.520257127793,103.843450529822,130.74459921984
-2.5,"2024-25","shape",118.64529676064,105.648697232721,133.240700662995
-2,"2024-25","shape",120.809067060403,107.443116799957,135.837744833653
-1.5,"2024-25","shape",123.012271888706,109.226428838674,138.538073578975
-1,"2024-25","shape",125.255628403221,110.998759429365,141.343673815289
-0.5,"2024-25","shape",127.53986750549,112.76059405166,144.256226566753
0,"2024-25","shape",129.865734217839,114.512721137845,147.277164985338
0.5,"2024-25","shape",132.233987975385,116.256171996486,150.407735568678
1,"2024-25","shape",134.645402831553,117.992161338186,153.64905853118
1.5,"2024-25","shape",137.100767587943,119.722031315175,157.002184699991
2,"2024-25","shape",139.600885869895,121.447201237581,160.468146956597
2.5,"2024-25","shape",142.146576176247,123.169124726177,164.048004429272
3,"2024-25","shape",144.738671934373,124.889255511383,167.742878020574
3.5,"2024-25","shape",147.378021589471,126.609022112953,171.553976842574
4,"2024-25","shape",150.065488750495,128.329810428155,175.482616539299
4.5,"2024-25","shape",152.801952405418,130.052952349186,179.530231626101
5,"2024-25","shape",155.588307207113,131.77971838635,183.698384212684
